sex,race_cat,byear,dob,id,list1_17,list1_18,list1_19,list2_17,list2_18,list2_19,list3_17,list3_18,list3_19,list4_17,list4_18,list4_19
F,NONWHITE,1998,1998-12-17,23843,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2005,2005-05-05,23844,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2003,2003-07-10,23845,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-10-08,23846,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-05-23,23847,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,1999,1999-10-27,23848,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-03-24,23849,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1995,1995-01-26,23850,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2000,2000-07-23,23851,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-12-13,23852,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1995,1995-01-19,23853,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1993,1993-02-11,23854,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2005,2005-07-27,23855,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1993,1993-06-14,23856,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-10-21,23857,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2001,2001-04-30,23858,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,1995,1995-08-06,23859,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-11-18,23860,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-10-02,23861,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2005,2005-10-03,23863,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,1994,1994-12-28,23864,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1999,1999-04-23,23865,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1995,1995-09-19,23866,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2005,2005-08-04,23867,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,1998,1998-06-12,23868,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-08-04,23869,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2004,2004-09-21,23870,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2006,2006-10-19,23871,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-05-22,23872,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2001,2001-02-11,23873,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2004,2004-03-05,23874,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2005,2005-11-11,23875,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2001,2001-01-24,23876,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1994,1994-11-15,23877,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-08-24,23878,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-12-22,23879,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1993,1993-03-29,23880,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-05-12,23881,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-04-07,23882,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-02-11,23883,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2000,2000-02-18,23884,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-10-03,23885,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2000,2000-09-30,23886,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-04-16,23887,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2002,2002-09-02,23888,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-09-23,23889,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-03-29,23890,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1997,1997-11-18,23891,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1994,1994-10-16,28494,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2002,2002-06-04,23893,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-10-18,23894,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-12-10,23895,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,1995,1995-12-30,23896,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-12-06,23897,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-09-17,23898,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2002,2002-07-06,23899,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1992,1992-12-08,23900,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,1999,1999-05-19,23901,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2001,2001-02-09,23902,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-01-04,23903,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,1993,1993-03-25,23904,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-02-14,23905,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-02-02,23906,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1999,1999-02-21,23907,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-08-16,23908,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1997,1997-02-02,23909,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-09-26,23910,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2003,2003-11-26,23911,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2001,2001-03-23,23912,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-10-09,23913,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1996,1996-11-06,23914,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2002,2002-06-12,23915,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-06-27,23916,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-08-30,23917,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2004,2004-01-22,23918,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1995,1995-10-10,23919,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2002,2002-04-13,23920,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,1999,1999-10-18,23921,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-06-19,23922,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1994,1994-11-19,23923,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-12-29,23924,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2006,2006-11-19,23925,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2001,2001-02-01,23926,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-04-23,23927,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2000,2000-05-25,28446,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-11-03,23929,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1998,1998-03-31,23930,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1999,1999-01-31,23931,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1995,1995-12-28,23932,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2006,2006-12-21,23933,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,1999,1999-10-31,23934,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-04-10,23935,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-07-03,23936,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2006,2006-03-15,23937,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,1999,1999-07-01,28153,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-06-12,23939,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,1997,1997-10-11,23940,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1993,1993-05-19,23941,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,1997,1997-08-14,23942,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2003,2003-08-25,23943,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2003,2003-10-30,23944,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2004,2004-10-01,23945,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,1994,1994-03-02,23946,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2002,2002-07-07,23947,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-03-24,23948,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-10-01,23949,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1993,1993-04-02,23950,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,1998,1998-04-02,23951,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1999,1999-02-20,23952,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2003,2003-01-10,23953,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-05-18,23954,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2004,2004-09-05,23955,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-04-25,23956,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2003,2003-02-26,23957,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2005,2005-02-13,23958,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1995,1995-06-30,23959,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2003,2003-03-20,23960,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2004,2004-09-15,23961,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1997,1997-02-13,23962,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-07-02,23963,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-09-21,23964,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-08-24,23965,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-03-23,23966,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-04-18,23968,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2000,2000-04-18,23969,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,1995,1995-10-30,23970,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1997,1997-09-16,23971,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2005,2005-12-05,23972,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-05-12,23973,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2005,2005-08-07,23974,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2005,2005-02-21,23975,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-10-05,23976,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1999,1999-05-23,23977,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1993,1993-12-27,23978,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2004,2004-06-07,23979,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2003,2003-05-14,23980,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-02-03,23981,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1998,1998-05-08,23982,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-10-22,23983,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2000,2000-01-05,23984,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2003,2003-10-31,23985,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-02-28,23986,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-08-30,23987,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2001,2001-12-05,23988,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,1993,1993-03-06,23989,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-07-22,23990,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,1994,1994-05-28,23991,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1993,1993-12-08,23992,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2006,2006-11-02,23993,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2006,2006-08-21,23994,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2005,2005-05-28,23995,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-01-24,23996,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1998,1998-02-21,23997,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-06-27,23998,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-04-27,23999,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-11-14,24000,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1999,1999-08-22,24001,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2004,2004-02-02,24002,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-07-28,24003,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2006,2006-08-25,24004,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2003,2003-09-07,24005,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1993,1993-10-26,24006,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2000,2000-07-27,24007,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,1999,1999-02-26,24008,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-03-14,24009,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-07-31,24010,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2004,2004-05-12,24011,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-09-18,24012,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,1995,1995-06-27,24013,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2005,2005-04-02,24014,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-05-27,24015,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-12-01,24016,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1997,1997-04-20,24017,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-05-31,24018,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2005,2005-04-10,24019,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-05-18,24020,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2005,2005-06-16,24021,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1994,1994-06-12,24022,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1997,1997-01-20,24023,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-08-27,24024,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2003,2003-11-11,24025,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-06-12,24026,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2004,2004-04-15,24027,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2003,2003-06-25,24028,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2005,2005-04-03,24029,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2002,2002-07-15,24030,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2003,2003-01-30,24031,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2005,2005-03-31,24032,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-06-09,24033,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-06-10,24034,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1999,1999-10-31,24035,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2000,2000-03-14,24036,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2004,2004-04-24,24037,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2003,2003-07-23,28747,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-10-02,24039,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,1994,1994-03-24,24040,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1995,1995-05-06,24041,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2001,2001-07-30,28571,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-10-10,24043,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2003,2003-08-02,24044,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2005,2005-08-08,24045,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1995,1995-01-12,24046,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-04-04,24047,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-04-20,24048,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2003,2003-10-23,24049,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1992,1992-06-16,24050,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2004,2004-04-03,24051,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-10-27,24052,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2005,2005-03-15,24053,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-08-14,24054,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2002,2002-03-21,24055,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,1999,1999-09-13,24056,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-07-29,24057,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2004,2004-11-17,24058,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2003,2003-10-24,24059,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2004,2004-07-30,24060,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2002,2002-01-17,24061,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-02-21,24062,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2005,2005-03-02,24063,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2001,2001-10-02,24064,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-06-30,24065,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-04-15,24066,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2004,2004-10-04,24067,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2003,2003-11-13,24068,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-07-16,24069,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-01-20,24070,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-12-12,24071,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1997,1997-06-12,24072,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-09-16,24073,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-08-03,24074,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2003,2003-05-06,24075,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-09-24,24076,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,1998,1998-12-18,24077,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2006,2006-03-31,24078,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-02-21,24079,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-04-24,24080,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-08-23,24081,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2005,2005-09-27,24082,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1996,1996-09-06,24083,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2000,2000-06-03,24084,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2006,2006-01-03,24085,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2005,2005-07-23,24086,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-01-11,24087,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2005,2005-08-11,24088,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2006,2006-08-10,24089,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-11-26,24090,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-07-26,24091,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2001,2001-08-16,24092,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,1996,1996-10-31,24093,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2000,2000-01-01,24094,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-02-15,24095,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-11-26,24096,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-02-05,24097,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-08-26,24098,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2006,2006-04-08,24099,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2001,2001-07-08,24100,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-02-19,24101,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-05-23,24102,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1999,1999-08-05,24103,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2004,2004-06-20,24104,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2004,2004-04-22,24105,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2003,2003-05-31,24106,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-06-28,24107,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,1998,1998-08-03,24108,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-07-04,24109,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2006,2006-12-08,24110,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2005,2005-04-07,24111,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1996,1996-09-09,24112,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2001,2001-05-21,24113,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-12-04,24114,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-06-16,24115,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2004,2004-10-25,24116,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1998,1998-02-05,24117,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-11-11,24118,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2005,2005-06-14,24119,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2003,2003-04-05,24120,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2001,2001-11-27,24121,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2004,2004-08-02,24122,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2003,2003-11-13,24123,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2002,2002-02-07,24124,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2002,2002-11-14,24125,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2006,2006-09-06,24126,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,1998,1998-05-19,24128,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1995,1995-02-20,24129,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-05-31,24130,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-08-18,24131,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2000,2000-06-14,24132,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-04-07,24133,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2002,2002-10-20,24134,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1994,1994-03-06,24135,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-08-31,24136,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2002,2002-02-04,24137,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,1996,1996-01-30,24138,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-01-17,24139,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1997,1997-05-15,24140,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-06-27,24141,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2006,2006-09-11,24142,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-04-18,24143,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-04-15,24144,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2004,2004-04-01,24145,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-07-21,24146,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,2003,2003-01-16,24147,0,0,0,0,0,0,0,0,0,0,0,0
F,WHITE,2004,2004-12-03,24148,0,0,0,0,0,0,0,0,0,0,0,0
M,NONWHITE,1994,1994-02-19,24149,0,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-01-23,24150,0,0,0,0,0,0,0,0,0,0,0,0
M,WHITE,2002,2002-05-25,24151,0,0,0,0,0,0,0,0,0,0,0,0
